Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,monthly_sea_surface_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged
World,4/15/03,,,317.47,317.43,0.40956,0.3825,0.4265,,,0.55,5.919270833,4.656994466,5.28813,,1775.8,1776.39,376.4,374.61
World,4/16/03,,,,,,,,,,,,,,13001415,,,,
World,5/15/03,,,317.51,317.51,0.42237,0.3945,0.4385,,,0.61,,,,,1774.47,1776.96,376.55,374.95
World,5/16/03,,,,,,,,,,,,,,11461128,,,,
World,6/15/03,,,317.53,317.58,0.45168,0.425,0.469,,,0.48,,,,,1771.68,1777.51,375.72,375.17
World,6/16/03,,,,,,,,,,,,,,9585872,,,,
World,7/15/03,,,317.57,317.65,0.50108,0.4755,0.517,,,0.58,14.61927083,6.925613295,10.77244,,1770.7,1778.02,374.17,375.31
World,7/16/03,,,,,,,,,,,,,,7046243,,,,
World,8/15/03,,,317.63,317.72,0.5443,0.519,0.5605,,,0.65,,,,,1774.33,1778.47,372.94,375.52
World,8/16/03,,,,,,,,,,,,,,5219746,,,,
World,9/15/03,,,317.76,317.79,0.5387,0.5135,0.555,,,0.62,,,,,1780.55,1778.84,373.11,375.78
World,9/16/03,,,,,,,,,,,,,,4952755,,,,
World,10/15/03,,,317.93,317.86,0.51967,0.4945,0.537,,,0.72,15.71927083,8.012265803,11.86577,,1784.67,1779.11,374.39,375.92
World,10/16/03,,,,,,,,,,,,,,6978505,,,,
World,11/15/03,,,318.04,317.92,0.45715,0.4325,0.474,,,0.53,,,,,1785.29,1779.28,375.67,376.01
World,11/16/03,,,,,,,,,,,,,,9233641,,,,
World,12/15/03,,,318.11,317.98,0.37154,0.346,0.388,,,0.75,,,,,1783.56,1779.33,376.53,376.1
World,12/16/03,,,,,,,,,,,,,,11427348,,,,
World,1/15/04,,,318.18,318.04,0.41977,0.393,0.437,,,0.58,8.252604167,6.869239997,7.56092,,1780.85,1779.26,377.21,376.23
World,1/16/04,,,,,,,,,,,,,,12846747,,,,
World,2/15/04,,,318.2,318.09,0.43774,0.4115,0.456,,,0.73,,,,,1779.98,1779.08,377.73,376.41
World,2/16/04,,,,,,,,,,,,,,13548975,,,,
World,3/15/04,,,318.17,318.14,0.40905,0.3825,0.426,,,0.63,,,,,1780.96,1778.81,378.16,376.56
World,3/16/04,,,,,,,,,,,,,,13571119,,,,
World,4/15/04,,,318.14,318.18,0.47648,0.45,0.494,,,0.61,9.152604167,6.250996375,7.7018,,1780.71,1778.43,378.48,376.68
World,4/16/04,,,,,,,,,,,,,,12621869,,,,
World,5/15/04,,,318.14,318.23,0.40329,0.378,0.4205,,,0.37,,,,,1777.59,1777.98,378.4,376.81
World,5/16/04,,,,,,,,,,,,,,11351720,,,,
World,6/15/04,,,318.13,318.27,0.35853,0.333,0.3755,,,0.44,,,,,1772.28,1777.47,377.51,376.95
World,6/16/04,,,,,,,,,,,,,,9653163,,,,
World,7/15/04,,,318.14,318.31,0.44986,0.425,0.4655,,,0.26,13.65260417,7.543565438,10.59808,,1768.03,1776.94,375.96,377.15
World,7/16/04,,,,,,,,,,,,,,7365448,,,,
World,8/15/04,,,318.17,318.35,0.49127,0.4665,0.5075,,,0.46,,,,,1769.82,1776.39,374.49,377.13
World,8/16/04,,,,,,,,,,,,,,5322552,,,,
World,9/15/04,,,318.23,318.39,0.49511,0.47,0.5115,,,0.5,,,,,1775.49,1775.86,374.39,377.05
World,9/16/04,,,,,,,,,,,,,,5066655,,,,
World,10/15/04,,,318.34,318.43,0.45565,0.432,0.472,,,0.6,9.9859375,7.426393354,8.70617,,1779.67,1775.38,375.73,377.23
World,10/16/04,,,,,,,,,,,,,,7113710,,,,
World,11/15/04,,,318.56,318.47,0.44815,0.424,0.465,,,0.72,,,,,1780.49,1774.96,377.2,377.49
World,11/16/04,,,,,,,,,,,,,,9542744,,,,
World,12/15/04,,,318.77,318.52,0.40634,0.382,0.4235,,,0.51,,,,,1778.38,1774.62,378.17,377.69
World,12/16/04,,,,,,,,,,,,,,11468142,,,,
World,1/15/05,,,318.87,318.57,0.43095,0.405,0.4485,,,0.74,10.61927083,7.428710794,9.02399,,1776.33,1774.35,378.73,377.75
World,1/16/05,,,,,,,,,,,,,,12436042,,,,
World,2/15/05,,,318.89,318.62,0.39155,0.366,0.4095,,,0.6,,,,,1775.83,1774.18,379.27,377.95
World,2/16/05,,,,,,,,,,,,,,12981688,,,,
World,3/15/05,,,318.87,318.67,0.43158,0.406,0.448,,,0.74,,,,,1775.45,1774.08,379.87,378.26
World,3/16/05,,,,,,,,,,,,,,13327877,,,,
World,4/15/05,,,318.79,318.74,0.44159,0.416,0.459,,,0.67,10.05260417,8.212508202,9.13256,,1774.58,1774.06,380.32,378.51
World,4/16/05,,,,,,,,,,,,,,12720409,,,,
World,5/15/05,,,318.66,318.8,0.4514,0.4265,0.4685,,,0.63,,,,,1772.26,1774.1,380.42,378.81
World,5/16/05,,,,,,,,,,,,,,11373010,,,,
World,6/15/05,,,318.59,318.87,0.48384,0.4585,0.501,,,0.65,,,,,1768.53,1774.18,379.6,379.01
World,6/16/05,,,,,,,,,,,,,,9200586,,,,
World,7/15/05,,,318.65,318.95,0.52069,0.496,0.5375,,,0.61,12.11927083,8.810124129,10.4647,,1766.24,1774.3,377.94,379.11
World,7/16/05,,,,,,,,,,,,,,6852373,,,,
World,8/15/05,,,318.77,319.03,0.55713,0.533,0.574,,,0.6,,,,,1768.06,1774.43,376.73,379.36
World,8/16/05,,,,,,,,,,,,,,4801600,,,,
World,9/15/05,,,318.9,319.11,0.48167,0.457,0.499,,,0.71,,,,,1773.08,1774.55,376.76,379.46
World,9/16/05,,,,,,,,,,,,,,4650448,,,,
World,10/15/05,,,319.1,319.2,0.44736,0.424,0.4655,,,0.75,6.352604167,9.226936095,7.78977,,1778.46,1774.66,378.07,379.63
World,10/16/05,,,,,,,,,,,,,,6454903,,,,
World,11/15/05,,,319.36,319.28,0.39722,0.374,0.415,,,0.74,,,,,1781.25,1774.74,379.53,379.85
World,11/16/05,,,,,,,,,,,,,,9364013,,,,
World,12/15/05,,,319.58,319.36,0.33964,0.315,0.357,,,0.68,,,,,1780.28,1774.78,380.53,380.05
World,12/16/05,,,,,,,,,,,,,,11163767,,,,
World,1/15/06,,,319.73,319.44,0.34451,0.3185,0.363,,,0.56,6.652604167,12.07722324,9.36491,,1779.54,1774.79,381.33,380.32
World,1/16/06,,,,,,,,,,,,,,12236723,,,,
World,2/15/06,,,319.8,319.52,0.37563,0.35,0.395,,,0.73,,,,,1779.49,1774.78,381.95,380.58
World,2/16/06,,,,,,,,,,,,,,13033100,,,,
World,3/15/06,,,319.77,319.59,0.34957,0.325,0.367,,,0.63,,,,,1777.38,1774.75,382.34,380.7
World,3/16/06,,,,,,,,,,,,,,13131591,,,,
World,4/15/06,,,319.7,319.66,0.39144,0.3665,0.4105,,,0.47,14.11927083,15.41486092,14.76707,,1776.12,1774.72,382.67,380.84
World,4/16/06,,,,,,,,,,,,,,12452182,,,,
World,5/15/06,,,319.68,319.73,0.40319,0.379,0.4205,,,0.48,,,,,1774.99,1774.71,382.63,380.98
World,5/16/06,,,,,,,,,,,,,,10966997,,,,
World,6/15/06,,,319.66,319.79,0.43229,0.408,0.45,,,0.66,,,,,1769.29,1774.73,381.76,381.15
World,6/16/06,,,,,,,,,,,,,,8950897,,,,
World,7/15/06,,,319.63,319.84,0.46082,0.437,0.4775,,,0.54,9.519270833,15.30910579,12.41419,,1764.17,1774.81,380.07,381.27
World,7/16/06,,,,,,,,,,,,,,6737978,,,,
World,8/15/06,,,319.67,319.89,0.51417,0.49,0.5315,,,0.7,,,,,1767.23,1774.96,378.48,381.2
World,8/16/06,,,,,,,,,,,,,,4932516,,,,
World,9/15/06,,,319.82,319.94,0.46953,0.446,0.4875,,,0.65,,,,,1774.54,1775.19,378.63,381.4
World,9/16/06,,,,,,,,,,,,,,4742894,,,,
World,10/15/06,,,320,319.98,0.43699,0.4145,0.454,,,0.7,13.65260417,12.80933042,13.23097,,1778.2,1775.5,380.08,381.66
World,10/16/06,,,,,,,,,,,,,,6712444,,,,
World,11/15/06,,,320.16,320.02,0.45868,0.4345,0.4775,,,0.74,,,,,1779.08,1775.91,381.44,381.76
World,11/16/06,,,,,,,,,,,,,,8873104,,,,
World,12/15/06,,,320.26,320.07,0.4498,0.425,0.468,,,0.79,,,,,1779.94,1776.41,382.39,381.91
World,12/16/06,,,,,,,,,,,,,,10894960,,,,
World,1/15/07,,,320.35,320.11,0.46563,0.4395,0.4845,,,1.02,4.3859375,8.66270068,6.52432,,1779.15,1777,383.03,382
World,1/16/07,,,,,,,,,,,,,,12518026,,,,
World,2/15/07,,,320.38,320.16,0.44534,0.4195,0.4645,,,0.7,,,,,1778.59,1777.62,383.55,382.14
World,2/16/07,,,,,,,,,,,,,,13249974,,,,
World,3/15/07,,,320.28,320.21,0.38179,0.356,0.4,,,0.73,,,,,1780.28,1778.29,384.02,382.36
World,3/16/07,,,,,,,,,,,,,,13248986,,,,
World,4/15/07,,,320.18,320.27,0.36389,0.3385,0.3825,,,0.76,10.3859375,9.70550625,10.04572,,1781.1,1779.01,384.28,382.45
World,4/16/07,,,,,,,,,,,,,,12548930,,,,
World,5/15/07,,,320.22,320.33,0.3543,0.33,0.373,,,0.69,,,,,1779.45,1779.75,384.13,382.5
World,5/16/07,,,,,,,,,,,,,,11404639,,,,
World,6/15/07,,,320.25,320.4,0.41045,0.385,0.429,,,0.61,,,,,1775.6,1780.48,383.26,382.69
World,6/16/07,,,,,,,,,,,,,,8791611,,,,
World,7/15/07,,,320.18,320.48,0.43251,0.409,0.451,,,0.59,22.7859375,14.2886166,18.53728,,1772.6,1781.2,381.55,382.82
World,7/16/07,,,,,,,,,,,,,,6083396,,,,
World,8/15/07,,,320.22,320.56,0.37653,0.3515,0.3945,,,0.6,,,,,1777.23,1781.9,380.29,383.06
World,8/16/07,,,,,,,,,,,,,,3905944,,,,
World,9/15/07,,,320.45,320.65,0.3435,0.32,0.361,,,0.6,,,,,1785.86,1782.55,380.68,383.46
World,9/16/07,,,,,,,,,,,,,,3431976,,,,
World,10/15/07,,,320.73,320.75,0.29294,0.2705,0.3115,,,0.58,17.51927083,14.50124987,16.01026,,1789.82,1783.16,382.1,383.65
World,10/16/07,,,,,,,,,,,,,,5134312,,,,
World,11/15/07,,,320.95,320.84,0.24176,0.218,0.2605,,,0.59,,,,,1789.54,1783.74,383.45,383.73
World,11/16/07,,,,,,,,,,,,,,8756847,,,,
World,12/15/07,,,321.15,320.94,0.19153,0.1685,0.2105,,,0.5,,,,,1788.18,1784.28,384.46,383.96
World,12/16/07,,,,,,,,,,,,,,10914447,,,,
World,1/15/08,,,321.33,321.04,0.20343,0.178,0.223,,,0.3,17.55260417,15.58462623,16.56862,,1786.67,1784.81,385.23,384.2
World,1/16/08,,,,,,,,,,,,,,12677864,,,,
World,2/15/08,,,321.39,321.14,0.21072,0.1865,0.2305,,,0.38,,,,,1785.82,1785.3,385.74,384.35
World,2/16/08,,,,,,,,,,,,,,13633392,,,,
World,3/15/08,,,321.39,321.23,0.28252,0.257,0.302,,,0.74,,,,,1786.16,1785.78,386.15,384.51
World,3/16/08,,,,,,,,,,,,,,13853843,,,,
World,4/15/08,,,321.39,321.32,0.27825,0.254,0.297,,,0.53,25.35260417,21.90851915,23.63056,,1786.88,1786.29,386.53,384.73
World,4/16/08,,,,,,,,,,,,,,13055555,,,,
World,5/15/08,,,321.43,321.41,0.31621,0.2915,0.335,,,0.49,,,,,1785.22,1786.8,386.49,384.86
World,5/16/08,,,,,,,,,,,,,,11498302,,,,
World,6/15/08,,,321.45,321.49,0.32443,0.3,0.344,,,0.49,,,,,1780.46,1787.33,385.58,385.02
World,6/16/08,,,,,,,,,,,,,,9206474,,,,
World,7/15/08,,,321.42,321.57,0.4195,0.3965,0.438,,,0.6,30.45260417,24.80161176,27.62711,,1777.64,1787.88,384.1,385.42
World,7/16/08,,,,,,,,,,,,,,6531010,,,,
World,8/15/08,,,321.39,321.64,0.46305,0.4385,0.4815,,,0.46,,,,,1781.08,1788.46,382.77,385.58
World,8/16/08,,,,,,,,,,,,,,4327768,,,,
World,9/15/08,,,321.48,321.71,0.46463,0.442,0.4835,,,0.61,,,,,1787.65,1789.04,382.54,385.29
World,9/16/08,,,,,,,,,,,,,,3904886,,,,
World,10/15/08,,,321.65,321.77,0.38543,0.3635,0.405,,,0.67,23.81927083,20.322983,22.07113,,1793.65,1789.62,383.67,385.15
World,10/16/08,,,,,,,,,,,,,,6435149,,,,
World,11/15/08,,,321.8,321.83,0.31264,0.29,0.3335,,,0.68,,,,,1797.33,1790.2,385.18,385.4
World,11/16/08,,,,,,,,,,,,,,9413351,,,,
World,12/15/08,,,321.97,321.88,0.32474,0.3015,0.345,,,0.54,,,,,1796.6,1790.77,386.27,385.74
World,12/16/08,,,,,,,,,,,,,,11339851,,,,
World,1/15/09,,,322.21,321.94,0.37007,0.345,0.3905,,,0.64,19.31927083,18.41353077,18.8664,,1795.05,1791.33,387.03,385.97
World,1/16/09,,,,,,,,,,,,,,12771737,,,,
World,2/15/09,,,322.35,321.99,0.31749,0.292,0.338,,,0.53,,,,,1795.61,1791.84,387.48,386.06
World,2/16/09,,,,,,,,,,,,,,13599704,,,,
World,3/15/09,,,322.27,322.04,0.35694,0.3315,0.377,,,0.54,,,,,1795.98,1792.31,387.71,386.05
World,3/16/09,,,,,,,,,,,,,,13785536,,,,
World,4/15/09,,,322.1,322.09,0.40047,0.375,0.4205,,,0.61,24.65260417,22.4150906,23.53385,,1795.54,1792.77,387.99,386.18
World,4/16/09,,,,,,,,,,,,,,13232872,,,,
World,5/15/09,,,321.98,322.15,0.46015,0.435,0.481,,,0.65,,,,,1792.37,1793.19,387.95,386.35
World,5/16/09,,,,,,,,,,,,,,11766815,,,,
World,6/15/09,,,321.95,322.21,0.58751,0.5635,0.6075,,,0.64,,,,,1786.9,1793.58,386.96,386.46
World,6/16/09,,,,,,,,,,,,,,9454125,,,,
World,7/15/09,,,322.02,322.27,0.60909,0.585,0.6285,,,0.73,33.65260417,28.418468,31.03554,,1784.95,1793.94,385.01,386.42
World,7/16/09,,,,,,,,,,,,,,6840062,,,,
World,8/15/09,,,322.15,322.33,0.60766,0.583,0.627,,,0.69,,,,,1788.86,1794.28,383.63,386.5
World,8/16/09,,,,,,,,,,,,,,4563365,,,,
World,9/15/09,,,322.3,322.4,0.48558,0.4615,0.505,,,0.72,,,,,1794.8,1794.61,383.93,386.66
World,9/16/09,,,,,,,,,,,,,,4286580,,,,
World,10/15/09,,,322.51,322.47,0.51241,0.49,0.5335,,,0.65,38.0859375,35.72867628,36.90731,,1798.01,1794.93,385.5,386.92
World,10/16/09,,,,,,,,,,,,,,5901729,,,,
World,11/15/09,,,322.7,322.55,0.48595,0.4615,0.507,,,0.79,,,,,1797.92,1795.25,386.94,387.12
World,11/16/09,,,,,,,,,,,,,,8781711,,,,
World,12/15/09,,,322.84,322.63,0.56787,0.544,0.5885,,,0.67,,,,,1796.7,1795.59,387.84,387.27
World,12/16/09,,,,,,,,,,,,,,11011689,,,,
World,1/15/10,,,322.91,322.71,0.53401,0.508,0.5555,,,0.75,,38.77693523,38.77694,,1797.11,1795.95,388.62,387.6
World,1/16/10,,,,,,,,,,,,,,12444630,,,,
World,2/15/10,,,322.93,322.8,0.53686,0.5105,0.5585,,,0.83,,,,,1798.79,1796.3,389.33,387.94
World,2/16/10,,,,,,,,,,,,,,13350446,,,,
World,3/15/10,,,322.94,322.88,0.54155,0.515,0.562,,,0.92,,,,,1799.46,1796.68,389.68,388.03
World,3/16/10,,,,,,,,,,,,,,13881654,,,,
World,4/15/10,,,322.97,322.97,0.58411,0.5585,0.6045,,,0.84,,34.88547268,34.88547,,1799.63,1797.1,389.98,388.17
World,4/16/10,,,,,,,,,,,,,,13182065,,,,
World,5/15/10,,,323.01,323.06,0.53885,0.513,0.5595,,,0.76,,,,,1797.74,1797.53,389.95,388.35
World,5/16/10,,,,,,,,,,,,,,11118527,,,,
World,6/15/10,,,323.01,323.15,0.51644,0.4915,0.5375,,,0.68,,,,,1792.54,1797.97,389.01,388.52
World,6/16/10,,,,,,,,,,,,,,8584207,,,,
World,7/15/10,,,323.03,323.25,0.57024,0.5465,0.59,,,0.63,,33.87824005,33.87824,,1789.45,1798.43,387.35,388.74
World,7/16/10,,,,,,,,,,,,,,6324554,,,,
World,8/15/10,,,323.11,323.34,0.5357,0.511,0.5545,,,0.67,,,,,1794.13,1798.9,386.23,389.05
World,8/16/10,,,,,,,,,,,,,,4235913,,,,
World,9/15/10,,,323.26,323.43,0.45426,0.43,0.4735,,,0.63,,,,,1801.85,1799.37,386.7,389.4
World,9/16/10,,,,,,,,,,,,,,3812433,,,,
World,10/15/10,,,323.51,323.53,0.38988,0.3675,0.4095,,,0.71,,37.25102558,37.25103,,1806.54,1799.83,388.25,389.68
World,10/16/10,,,,,,,,,,,,,,6085411,,,,
World,11/15/10,,,323.76,323.62,0.30676,0.2825,0.3285,,,0.81,,,,,1807.07,1800.29,389.62,389.8
World,11/16/10,,,,,,,,,,,,,,8879486,,,,
World,12/15/10,,,323.94,323.71,0.31815,0.2935,0.339,,,0.45,,,,,1803.63,1800.74,390.36,389.82
World,12/16/10,,,,,,,,,,,,,,10875814,,,,
World,1/15/11,,,324.04,323.8,0.33312,0.3065,0.355,,,0.52,,37.34794901,37.34795,,1800.46,1801.18,390.93,389.89
World,1/16/11,,,,,,,,,,,,,,12315033,,,,
World,2/15/11,,,324.08,323.88,0.35385,0.328,0.376,,,0.48,,,,,1800.19,1801.6,391.35,389.93
World,2/16/11,,,,,,,,,,,,,,13226961,,,,
World,3/15/11,,,324.08,323.96,0.36599,0.34,0.3865,,,0.66,,,,,1800.98,1802,391.67,390.03
World,3/16/11,,,,,,,,,,,,,,13249647,,,,
World,4/15/11,,,324.06,324.04,0.37291,0.3465,0.395,,,0.65,,35.97776181,35.97776,,1802.88,1802.42,392.05,390.24
World,4/16/11,,,,,,,,,,,,,,12782389,,,,
World,5/15/11,,,324.05,324.12,0.38896,0.364,0.41,,,0.53,,,,,1803.33,1802.82,392.07,390.45
World,5/16/11,,,,,,,,,,,,,,11103136,,,,
World,6/15/11,,,324.05,324.2,0.43709,0.412,0.4575,,,0.62,,,,,1799.15,1803.22,391.13,390.63
World,6/16/11,,,,,,,,,,,,,,8794845,,,,
World,7/15/11,,,324.06,324.27,0.48177,0.4575,0.502,,,0.7,,36.71847075,36.71847,,1796.19,1803.62,389.19,390.56
World,7/16/11,,,,,,,,,,,,,,6272545,,,,
World,8/15/11,,,324.1,324.35,0.46453,0.4405,0.4845,,,0.75,,,,,1799.08,1804.03,387.86,390.65
World,8/16/11,,,,,,,,,,,,,,4087101,,,,
World,9/15/11,,,324.24,324.42,0.38835,0.364,0.409,,,0.57,,,,,1804.06,1804.43,388.26,390.98
World,9/16/11,,,,,,,,,,,,,,3750497,,,,
World,10/15/11,,,324.45,324.49,0.31064,0.2875,0.3315,,,0.66,,34.68250576,34.68251,,1809.57,1804.84,389.83,391.3
World,10/16/11,,,,,,,,,,,,,,5567579,,,,
World,11/15/11,,,324.63,324.55,0.34405,0.3195,0.3655,,,0.59,,,,,1812.42,1805.25,391.21,391.43
World,11/16/11,,,,,,,,,,,,,,8916872,,,,
World,12/15/11,,,324.77,324.62,0.30083,0.276,0.322,,,0.61,,,,,1810.04,1805.67,392.04,391.53
World,12/16/11,,,,,,,,,,,,,,11080439,,,,
World,1/15/12,,,324.9,324.69,0.29779,0.2715,0.319,,,0.49,,34.20024888,34.20025,,1807.36,1806.11,392.61,391.55
World,1/16/12,,,,,,,,,,,,,,12597038,,,,
World,2/15/12,,,324.97,324.75,0.32166,0.2955,0.344,,,0.49,,,,,1808.38,1806.53,393.2,391.78
World,2/16/12,,,,,,,,,,,,,,13268404,,,,
World,3/15/12,,,324.96,324.81,0.33618,0.3095,0.357,,,0.58,,,,,1810.05,1806.96,393.73,392.08
World,3/16/12,,,,,,,,,,,,,,13951850,,,,
World,4/15/12,,,324.92,324.88,0.39654,0.37,0.4185,,,0.72,,41.72088544,41.72089,,1808.48,1807.41,393.99,392.2
World,4/16/12,,,,,,,,,,,,,,13181018,,,,
World,5/15/12,,,324.9,324.94,0.46796,0.443,0.49,,,0.78,,,,,1804.78,1807.85,393.88,392.27
World,5/16/12,,,,,,,,,,,,,,11394605,,,,
World,6/15/12,,,324.86,325.01,0.46971,0.445,0.4905,,,0.64,,,,,1801,1808.29,392.84,392.36
World,6/16/12,,,,,,,,,,,,,,8510216,,,,
World,7/15/12,,,324.87,325.08,0.52013,0.4955,0.541,,,0.58,,47.17390325,47.1739,,1799.37,1808.73,391,392.43
World,7/16/12,,,,,,,,,,,,,,5911210,,,,
World,8/15/12,,,324.97,325.15,0.55915,0.535,0.5805,,,0.66,,,,,1803.33,1809.16,389.89,392.74
World,8/16/12,,,,,,,,,,,,,,3405537,,,,
World,9/15/12,,,325.12,325.21,0.54827,0.524,0.569,,,0.72,,,,,1810.15,1809.57,390.55,393.27
World,9/16/12,,,,,,,,,,,,,,2948063,,,,
World,10/15/12,,,325.28,325.28,0.52533,0.5015,0.547,,,0.79,,46.27147442,46.27147,,1814.82,1809.96,392.16,393.58
World,10/16/12,,,,,,,,,,,,,,5165675,,,,
World,11/15/12,,,325.43,325.35,0.51248,0.488,0.535,,,0.78,,,,,1815.98,1810.33,393.56,393.73
World,11/16/12,,,,,,,,,,,,,,8531001,,,,
World,12/15/12,,,325.53,325.43,0.43406,0.4085,0.4565,,,0.53,,,,,1814.59,1810.69,394.39,393.82
World,12/16/12,,,,,,,,,,,,,,10924078,,,,
World,1/15/13,,,325.58,325.5,0.37743,0.3505,0.4,,,0.71,,44.80457051,44.80457,,1814.04,1811.04,395.07,394.08
World,1/16/13,,,,,,,,,,,,,,12552987,,,,
World,2/15/13,,,325.62,325.57,0.41067,0.3855,0.4345,,,0.62,,,,,1814.16,1811.35,395.7,394.34
World,2/16/13,,,,,,,,,,,,,,13572089,,,,
World,3/15/13,,,325.68,325.65,0.39742,0.371,0.42,,,0.67,,,,,1813.25,1811.67,396.29,394.66
World,3/16/13,,,,,,,,,,,,,,13766333,,,,
World,4/15/13,,,325.74,325.72,0.43457,0.408,0.458,,,0.54,,44.57791577,44.57792,,1812.81,1812,396.74,394.94
World,4/16/13,,,,,,,,,,,,,,13009062,,,,
World,5/15/13,,,325.81,325.8,0.47614,0.452,0.499,,,0.61,,,,,1811.97,1812.34,396.75,395.14
World,5/16/13,,,,,,,,,,,,,,11560204,,,,
World,6/15/13,,,325.89,325.88,0.41605,0.3915,0.4385,,,0.69,,,,,1808.56,1812.7,395.96,395.45
World,6/16/13,,,,,,,,,,,,,,9265859,,,,
World,7/15/13,,,325.95,325.96,0.57561,0.551,0.599,,,0.6,,41.33798668,41.33799,,1805.76,1813.11,394.47,395.83
World,7/16/13,,,,,,,,,,,,,,6132131,,,,
World,8/15/13,,,325.98,326.05,0.57897,0.5555,0.6005,,,0.7,,,,,1808.43,1813.57,393.24,396.01
World,8/16/13,,,,,,,,,,,,,,4494706,,,,
World,9/15/13,,,326.05,326.14,0.55462,0.53,0.577,,,0.77,,,,,1814.32,1814.09,393.21,395.89
World,9/16/13,,,,,,,,,,,,,,4196293,,,,
World,10/15/13,,,326.2,326.23,0.48511,0.4605,0.5075,,,0.69,,37.3871177,37.38712,,1818.57,1814.68,394.51,395.93
World,10/16/13,,,,,,,,,,,,,,6496189,,,,
World,11/15/13,,,326.37,326.32,0.53781,0.5125,0.5615,,,0.83,,,,,1820.37,1815.35,395.97,396.15
World,11/16/13,,,,,,,,,,,,,,8988254,,,,
World,12/15/13,,,326.51,326.42,0.43694,0.4115,0.4595,,,0.7,,,,,1819.33,1816.1,396.88,396.35
World,12/16/13,,,,,,,,,,,,,,11121739,,,,
World,1/15/14,,,326.61,326.52,0.42842,0.4015,0.452,,,0.76,,41.26864169,41.26864,,1816.83,1816.95,397.51,396.45
World,1/16/14,,,,,,,,,,,,,,12447541,,,,
World,2/15/14,,,326.66,326.62,0.41518,0.39,0.439,,,0.55,,,,,1816.42,1817.84,397.97,396.53
World,2/16/14,,,,,,,,,,,,,,13023177,,,,
World,3/15/14,,,326.72,326.72,0.44835,0.422,0.471,,,0.78,,,,,1818.13,1818.79,398.27,396.6
World,3/16/14,,,,,,,,,,,,,,13277964,,,,
World,4/15/14,,,326.79,326.83,0.55789,0.532,0.5815,,,0.8,,48.81691195,48.81691,,1820.88,1819.83,398.63,396.78
World,4/16/14,,,,,,,,,,,,,,12671208,,,,
World,5/15/14,,,326.82,326.94,0.58253,0.558,0.6055,,,0.86,,,,,1821.92,1820.93,398.69,397.03
World,5/16/14,,,,,,,,,,,,,,11300674,,,,
World,6/15/14,,,326.89,327.04,0.65035,0.625,0.674,,,0.67,,,,,1818.32,1822.06,397.72,397.16
World,6/16/14,,,,,,,,,,,,,,9023005,,,,
World,7/15/14,,,327.03,327.15,0.64119,0.618,0.663,,,0.58,,53.85737212,53.85737,,1815.53,1823.2,396.13,397.45
World,7/16/14,,,,,,,,,,,,,,6475896,,,,
World,8/15/14,,,327.18,327.26,0.73719,0.7135,0.759,,,0.83,,,,,1819.75,1824.37,395.02,397.84
World,8/16/14,,,,,,,,,,,,,,4582572,,,,
World,9/15/14,,,327.33,327.37,0.71373,0.691,0.7355,,,0.87,,,,,1826.86,1825.51,395.12,397.89
World,9/16/14,,,,,,,,,,,,,,4216556,,,,
World,10/15/14,,,327.52,327.47,0.62964,0.606,0.6525,,,0.81,,55.67588286,55.67588,,1831.2,1826.63,396.38,397.91
World,10/16/14,,,,,,,,,,,,,,6225059,,,,
World,11/15/14,,,327.71,327.57,0.56137,0.536,0.585,,,0.67,,,,,1833.08,1827.72,397.86,398.16
World,11/16/14,,,,,,,,,,,,,,9152581,,,,
World,12/15/14,,,327.87,327.67,0.55082,0.525,0.573,,,0.78,,,,,1833.54,1828.77,398.84,398.35
World,12/16/14,,,,,,,,,,,,,,11192174,,,,
World,1/15/15,,,327.99,327.76,0.55126,0.5245,0.574,,,0.86,,53.2645778,53.26458,,1833.07,1829.79,399.56,398.52
World,1/16/15,,,,,,,,,,,,,,12426401,,,,
World,2/15/15,,,328.05,327.85,0.51858,0.4925,0.542,,,0.9,,,,,1833,1830.72,400.12,398.68
World,2/16/15,,,,,,,,,,,,,,13122503,,,,
World,3/15/15,,,328.04,327.94,0.54056,0.514,0.564,,,0.96,,,,,1833.2,1831.62,400.57,398.86
World,3/16/15,,,,,,,,,,,,,,12982028,,,,
World,4/15/15,,,327.97,328.02,0.66701,0.641,0.6905,,,0.76,,50.08209017,50.08209,,1833.15,1832.51,400.96,399.09
World,4/16/15,,,,,,,,,,,,,,12408361,,,,
World,5/15/15,,,327.92,328.1,0.6901,0.665,0.7135,,,0.8,,,,,1831.68,1833.38,400.91,399.27
World,5/16/15,,,,,,,,,,,,,,10994062,,,,
World,6/15/15,,,327.96,328.18,0.67988,0.655,0.703,,,0.81,,,,,1827.23,1834.21,400.06,399.5
World,6/16/15,,,,,,,,,,,,,,8954956,,,,
World,7/15/15,,,328.04,328.25,0.75634,0.7335,0.778,,,0.73,,50.46170567,50.46171,,1824.69,1835.03,398.37,399.65
World,7/16/15,,,,,,,,,,,,,,6505972,,,,
World,8/15/15,,,328.12,328.33,0.7579,0.7345,0.7795,,,0.79,,,,,1829.19,1835.84,397.06,399.84
World,8/16/15,,,,,,,,,,,,,,4152267,,,,
